id,key,value,type 
485964245,barrier,retaining_wall,regular
485964245,wall,retain,regular
485964247,barrier,fence,regular
485964247,fence_type,chain_link,regular
485964249,barrier,fence,regular
485964249,fence_type,chain_link,regular
485977680,highway,footway,regular
485977680,surface,asphalt,regular
485977681,highway,footway,regular
485977681,surface,asphalt,regular
485977682,highway,footway,regular
485977682,smoothness,intermediate,regular
485977682,surface,concrete,regular
485979511,natural,tree_row,regular
485979512,natural,tree_row,regular
485979513,natural,tree_row,regular
485979514,natural,tree_row,regular
485979515,natural,tree_row,regular
485979516,natural,tree_row,regular
485979517,housenumber,5351,addr
485979517,street,Varsity Estates Drive NW,addr
485979517,building,house,regular
485979952,highway,footway,regular
485979953,highway,footway,regular
485989414,crossing,uncontrolled,regular
485989414,footway,crossing,regular
485989414,highway,footway,regular
485989415,footway,sidewalk,regular
485989415,highway,footway,regular
485989416,highway,footway,regular
485989416,surface,concrete,regular
485989417,highway,footway,regular
485989417,surface,concrete,regular
485989418,footway,crossing,regular
485989418,highway,footway,regular
485989418,surface,concrete,regular
485989419,footway,sidewalk,regular
485989419,highway,footway,regular
485989419,surface,concrete,regular
485989420,footway,sidewalk,regular
485989420,highway,footway,regular
485989420,surface,concrete,regular
485989421,footway,crossing,regular
485989421,handrail,yes,regular
485989421,highway,steps,regular
485989421,ramp,no,regular
485989421,bicycle,no,ramp
485989421,stroller,no,ramp
485989421,surface,concrete,regular
485989422,footway,sidewalk,regular
485989422,highway,footway,regular
485989422,surface,concrete,regular
485989423,footway,sidewalk,regular
485989423,highway,footway,regular
485989423,surface,concrete,regular
485989424,highway,footway,regular
485989425,bicycle,dismount,regular
485989425,crossing,uncontrolled,regular
485989425,footway,crossing,regular
485989425,highway,footway,regular
485989425,surface,asphalt,regular
485989426,building,terrace,regular
485989427,building,terrace,regular
485989428,building,terrace,regular
485989429,building,terrace,regular
485989430,building,terrace,regular
485989431,building,residential,regular
485989432,building,terrace,regular
485989433,building,terrace,regular
485989434,building,terrace,regular
485989435,building,terrace,regular
485989436,building,terrace,regular
485989437,building,terrace,regular
486146176,leisure,park,regular
486147092,attribution,GeoBase®,regular
486147092,geobase:acquisitionTechnique,GPS,regular
486147092,highway,residential,regular
486147092,is_in,"Calgary,Alberta",regular
486147092,lanes,2,regular
486147092,name,Hamptons Circle NW,regular
486147092,source,Geobase_Import_2009,regular
486147093,highway,residential,regular
486147093,lanes,2,regular
486147093,name,Hamptons Circle NW,regular
486147093,surface,asphalt,regular
486147430,leisure,park,regular
486150562,leisure,park,regular
486150562,source,Calgary open data Land use polys,regular
486150680,barrier,fence,regular
486195301,building,yes,regular
486195301,office,government,regular
486195303,building,yes,regular
486195305,building,yes,regular
486195306,barrier,gate,regular
486196074,highway,service,regular
486221919,leisure,playground,regular
486221920,highway,primary_link,regular
486221920,oneway,yes,regular
486222117,leisure,park,regular
486226424,barrier,fence,regular
486228875,name,West Nose Creek,regular
486228875,source,YahooAerial,regular
486228875,waterway,stream,regular
486230007,barrier,fence,regular
486230008,barrier,fence,regular
486230009,barrier,fence,regular
486241187,bicycle,dismount,regular
486241187,crossing,traffic_signals,regular
486241187,footway,crossing,regular
486241187,highway,footway,regular
486241187,surface,paved,regular
486241190,bicycle,dismount,regular
486241190,crossing,traffic_signals,regular
486241190,footway,crossing,regular
486241190,highway,footway,regular
486241190,surface,paved,regular
486241192,bicycle,dismount,regular
486241192,crossing,traffic_signals,regular
486241192,footway,crossing,regular
486241192,highway,footway,regular
486241192,surface,paved,regular
486242982,bicycle,yes,regular
486242982,bridge,yes,regular
486242982,foot,yes,regular
486242982,highway,cycleway,regular
486242982,surface,asphalt,regular
486242983,bicycle,yes,regular
486242983,foot,yes,regular
486242983,highway,cycleway,regular
486242983,surface,asphalt,regular
486243520,building,yes,regular
486379146,leisure,park,regular
486379146,source,Calgary open data Natural Areas,regular
486380763,building,yes,regular
486380763,leisure,sports_centre,regular
486384130,leisure,park,regular
486384130,note,"from Calgary open data, Natural Areas; there may be additional adjacent area as part of ""park""",regular
486384130,source,"Calgary open data, Natural Areas",regular
486386947,highway,service,regular
486386948,bicycle,dismount,regular
486386948,crossing,traffic_signals,regular
486386948,footway,crossing,regular
486386948,highway,footway,regular
486386948,surface,paved,regular
486386951,bicycle,dismount,regular
486386951,crossing,traffic_signals,regular
486386951,footway,crossing,regular
486386951,highway,footway,regular
486386951,surface,paved,regular
486386953,bicycle,dismount,regular
486386953,crossing,traffic_signals,regular
486386953,footway,crossing,regular
486386953,highway,footway,regular
486386953,surface,paved,regular
486404673,barrier,fence,regular
486404674,barrier,fence,regular
486404675,bicycle,dismount,regular
486404675,foot,yes,regular
486404675,highway,footway,regular
486404675,surface,asphalt,regular
486406064,barrier,fence,regular
486406066,bicycle,dismount,regular
486406066,foot,yes,regular
486406066,highway,footway,regular
486406066,surface,asphalt,regular
486406068,bicycle,dismount,regular
486406068,foot,yes,regular
486406068,highway,footway,regular
486406068,surface,asphalt,regular
486406071,barrier,fence,regular
486409381,leisure,park,regular
486409381,source,Calgary open data land use polys & bing,regular
486415032,barrier,wall,regular
486415032,wall,noise_barrier,regular
486415033,barrier,fence,regular
486416246,highway,service,regular
486416246,service,parking_aisle,regular
486416247,highway,footway,regular
486419798,bicycle,yes,regular
486419798,foot,yes,regular
486419798,highway,cycleway,regular
486419798,surface,asphalt,regular
486419799,bicycle,yes,regular
486419799,foot,yes,regular
486419799,highway,cycleway,regular
486419799,surface,asphalt,regular
486419800,bicycle,dismount,regular
486419800,crossing,uncontrolled,regular
486419800,footway,crossing,regular
486419800,highway,footway,regular
486419800,surface,asphalt,regular
486419801,bicycle,yes,regular
486419801,foot,yes,regular
486419801,highway,footway,regular
486419801,surface,asphalt,regular
486419802,bicycle,yes,regular
486419802,foot,yes,regular
486419802,highway,cycleway,regular
486419802,surface,asphalt,regular
486419803,bicycle,yes,regular
486419803,foot,yes,regular
486419803,highway,cycleway,regular
486419803,surface,asphalt,regular
486420938,housenumber,10,addr
486420938,street,Sage Hill Plaza NW,addr
486420938,building,yes,regular
486420938,name,Loblaws City Market,regular
486420938,shop,supermarket,regular
486420938,website,"https://www.loblaws.ca/store-locator/10+Sage+Hill+Plaza+NW,+Calgary/1822?storeId=1822",regular
486423950,building,yes,regular
486423951,amenity,fast_food,regular
486423951,building,yes,regular
486423951,cuisine,burger,regular
486423951,delivery,no,regular
486423951,drive_through,yes,regular
486423951,name,McDonald's,regular
486423952,amenity,pharmacy,regular
486423952,building,yes,regular
486423952,name,London Drugs,regular
486426459,highway,secondary_link,regular
486426459,lanes,1,regular
486426459,oneway,yes,regular
486438943,bicycle,dismount,regular
486438943,foot,yes,regular
486438943,footway,crossing,regular
486438943,highway,footway,regular
486438943,surface,asphalt,regular
486438944,bicycle,yes,regular
486438944,foot,yes,regular
486438944,highway,cycleway,regular
486438944,surface,asphalt,regular
486438945,natural,water,regular
486438945,water,pond,regular
486441578,bicycle,yes,regular
486441578,foot,yes,regular
486441578,highway,footway,regular
486441578,surface,asphalt,regular
486441579,bicycle,yes,regular
486441579,foot,yes,regular
486441579,highway,footway,regular
486441579,surface,asphalt,regular
486441580,bicycle,yes,regular
486441580,foot,yes,regular
486441580,highway,footway,regular
486441580,surface,asphalt,regular
486441581,highway,service,regular
486441581,oneway,yes,regular
486441582,highway,service,regular
486441582,oneway,yes,regular
486441583,highway,service,regular
486441583,oneway,yes,regular
486441584,highway,service,regular
486441584,name,Nolan Hill Heights NW,regular
486441584,oneway,yes,regular
486441585,highway,service,regular
486441585,surface,asphalt,regular
486441958,landuse,retail,regular
486441959,barrier,fence,regular
486441960,barrier,fence,regular
486442280,building,retail,regular
486442281,building,yes,regular
486442283,building,retail,regular
486442284,building,yes,regular
486444034,leisure,park,regular
486448568,leisure,park,regular
486448569,bicycle,yes,regular
486448569,foot,yes,regular
486448569,highway,cycleway,regular
486448569,surface,asphalt,regular
486448570,bicycle,yes,regular
486448570,foot,yes,regular
486448570,highway,footway,regular
486448570,surface,asphalt,regular
486448571,bicycle,yes,regular
486448571,foot,yes,regular
486448571,highway,cycleway,regular
486448571,surface,asphalt,regular
486448573,bicycle,yes,regular
486448573,foot,yes,regular
486448573,highway,cycleway,regular
486448573,surface,asphalt,regular
486448574,bicycle,yes,regular
486448574,foot,yes,regular
486448574,highway,cycleway,regular
